20141,30257,30852,ALB,DCA,318,168.56,$168.88,US,95.3,$169.82,US,95.3,$169.82
20141,30257,32467,ALB,FLL,1204,363.67,$215.03,WN,84.1,$211.26,WN,84.1,$211.26
20141,30257,31453,ALB,HOU,1495,28.56,$286.41,WN,86.8,$280.07,WN,86.8,$280.07
20141,30257,30852,ALB,IAD,325,43.11,$167.99,UA,96.4,$167.32,UA,96.4,$167.32
20141,30257,31453,ALB,IAH,1482,43.89,$341.70,UA,54.7,$349.29,DL,16.0,$310.29
20141,30257,32575,ALB,LAX,2468,102.89,$316.82,WN,40.4,$271.59,WN,40.4,$271.59
20141,30257,32575,ALB,LGB,2459,0.33,$364.00,US,66.7,$367.00,US,66.7,$367.00
20141,30257,30977,ALB,MDW,717,76.78,$231.07,WN,97.3,$230.41,WN,97.3,$230.41
20141,30257,32467,ALB,MIA,1225,38.56,$272.91,US,43.8,$296.69,UA,20.2,$217.26
20141,30257,32457,ALB,OAK,2548,14.00,$307.53,WN,91.3,$305.59,WN,91.3,$305.59
20141,30257,32575,ALB,ONT,2423,10.56,$354.82,WN,52.6,$338.73,UA,10.5,$326.60
20141,30257,30977,ALB,ORD,723,133.33,$269.60,UA,83.8,$270.51,UA,83.8,$270.51
20141,30257,33667,ALB,ORF,424,21.67,$232.15,WN,59.5,$205.96,WN,59.5,$205.96
20141,30257,33667,ALB,PHF,413,3.22,$247.90,US,100.0,$247.90,US,100.0,$247.90
20141,30257,32457,ALB,SFO,2559,99.44,$358.10,UA,39.9,$406.07,WN,21.0,$268.06
20141,30257,32457,ALB,SJC,2544,12.78,$353.94,WN,76.5,$343.09,WN,76.5,$343.09
20141,30257,32575,ALB,SNA,2449,17.56,$351.52,DL,34.8,$370.33,WN,24.7,$318.08
20141,30257,33195,ALB,TPA,1130,330.56,$210.42,WN,80.0,$202.90,WN,80.0,$202.90
20141,30275,32575,ALW,BUR,821,1.56,$199.15,AS,92.9,$200.80,AS,92.9,$200.80
20141,30275,32575,ALW,LAX,838,7.89,$184.36,AS,95.8,$184.64,AS,95.8,$184.64
20141,30275,32575,ALW,LGB,847,0.11,$125.81,AS,100.0,$125.81,AS,100.0,$125.81
20141,30275,32457,ALW,OAK,612,3.00,$196.70,AS,88.9,$201.55,AS,88.9,$201.55
20141,30275,32575,ALW,ONT,831,1.33,$196.45,AS,100.0,$196.45,AS,100.0,$196.45
20141,30275,32457,ALW,SFO,622,3.56,$239.32,AS,87.5,$231.17,AS,87.5,$231.17
20141,30275,32457,ALW,SJC,631,3.67,$208.12,AS,81.8,$210.74,AS,81.8,$210.74
20141,30275,32575,ALW,SNA,857,7.22,$155.55,AS,90.8,$158.34,AS,90.8,$158.34
20141,30279,30423,AMA,AUS,418,83.44,$229.52,WN,87.5,$231.40,AA,10.1,$213.04
20141,30279,32575,AMA,BUR,949,4.33,$296.15,WN,97.4,$289.02,WN,97.4,$289.02
20141,30279,30852,AMA,BWI,1403,8.56,$299.43,WN,57.1,$287.43,WN,57.1,$287.43
20141,30279,30852,AMA,DCA,1382,13.11,$342.96,AA,51.7,$376.43,UA,22.0,$290.88
20141,30279,31703,AMA,EWR,1544,6.56,$384.39,UA,54.2,$368.18,WN,15.3,$349.89
20141,30279,32467,AMA,FLL,1426,11.00,$363.39,WN,39.4,$343.92,AA,34.3,$323.91
20141,30279,31453,AMA,HOU,537,100.67,$233.93,WN,94.5,$235.47,WN,94.5,$235.47
20141,30279,31703,AMA,HPN,1570,0.22,$279.50,UA,50.0,$311.67,UA,50.0,$311.67
20141,30279,30852,AMA,IAD,1360,3.44,$431.43,AA,35.5,$356.82,WN,22.6,$298.19
